#  time, acc(x, y, z), gyro(x, y, z)
12.854050, -8.331821, -2.968810, -0.009577, 0.038350, -0.524110, -0.264186
12.858104, -8.485051, -3.256114, 0.344765, 0.015979, -0.525175, -0.259925
12.866309, -8.848969, -3.696647, 1.110910, -0.013848, -0.509196, -0.239684
12.870502, -8.973468, -3.916914, 1.493982, -0.029827, -0.468716, -0.211988
12.874178, -9.002198, -4.070143, 1.848324, -0.036219, -0.414388, -0.183225
12.878060, -9.059659, -4.223372, 2.116474, -0.009587, -0.379234, -0.150202
12.886493, -9.174581, -4.395754, 2.317587, 0.035154, -0.330232, -0.118244
12.890462, -9.097966, -4.434062, 2.394202, 0.105461, -0.290817, -0.086286
12.894128, -9.002198, -4.405331, 2.442086, 0.162985, -0.242880, -0.062851
12.898055, -8.916007, -4.424485, 2.403779, 0.227967, -0.206661, -0.047937
12.906460, -8.916007, -4.395754, 2.173935, 0.282295, -0.184291, -0.029827
12.910252, -8.963891, -4.405331, 2.097321, 0.325971, -0.167247, -0.023436
12.913916, -8.944737, -4.376601, 1.991976, 0.364320, -0.160855, -0.002131
12.918004, -8.916007, -4.414908, 1.886631, 0.394148, -0.153398, 0.015979
12.925940, -8.820239, -4.424485, 1.695095, 0.427171, -0.160855, 0.030893
12.930209, -8.848969, -4.424485, 1.685518, 0.450607, -0.168312, 0.039415
12.933883, -8.887277, -4.434062, 1.656788, 0.462325, -0.180030, 0.051133
12.937997, -8.935161, -4.405331, 1.522712, 0.453803, -0.182160, 0.059655
12.946200, -9.145850, -4.347870, 1.493982, 0.433563, -0.171508, 0.075634
12.950399, -9.260772, -4.319140, 1.599327, 0.414388, -0.140615, 0.100135
12.953845, -9.318233, -4.194642, 1.656788, 0.404800, -0.092678, 0.149137
12.958024, -9.346964, -4.041412, 1.608904, 0.419714, -0.059655, 0.193878
12.966156, -9.097966, -3.667917, 1.503559, 0.459129, -0.057524, 0.222640
12.970355, -8.935161, -3.409343, 1.340753, 0.506001, -0.071373, 0.235423
12.973823, -8.791509, -3.189077, 1.254562, 0.555003, -0.088417, 0.227967
12.977785, -8.667010, -3.026271, 1.063026, 0.580569, -0.104396, 0.204531
12.986150, -8.647857, -2.815581, 0.766145, 0.606135, -0.110788, 0.177899
12.990311, -8.705317, -2.729390, 0.651223, 0.592287, -0.103331, 0.149137
12.993779, -8.695741, -2.652776, 0.526724, 0.566721, -0.086286, 0.124636
12.997766, -8.657434, -2.595315, 0.335188, 0.536893, -0.073503, 0.109722
13.006142, -8.762778, -2.470816, 0.095768, 0.493217, -0.077764, 0.092678
13.009774, -8.839393, -2.422932, 0.067038, 0.468716, -0.087352, 0.060720
13.013938, -8.896853, -2.394202, 0.067038, 0.444215, -0.098004, 0.046872
13.017903, -8.868123, -2.375048, 0.095768, 0.442085, -0.100135, 0.034088
13.026262, -8.868123, -2.403779, 0.162806, 0.454868, -0.127832, 0.017044
13.030057, -8.887277, -2.413355, 0.220267, 0.490022, -0.157659, -0.009587
13.033928, -8.916007, -2.432509, 0.229843, 0.536893, -0.198139, -0.030893
13.037912, -9.011775, -2.470816, 0.316035, 0.578439, -0.235423, -0.045806
13.046282, -9.366117, -2.547431, 0.363919, 0.618919, -0.262055, -0.045806
13.050021, -9.471462, -2.566584, 0.411803, 0.655138, -0.285491, -0.045806
13.053889, -9.538500, -2.585738, 0.459687, 0.673247, -0.300405, -0.042611
13.057680, -9.519346, -2.566584, 0.478840, 0.683900, -0.301470, -0.033023
13.066270, -9.404425, -2.576161, 0.383072, 0.681769, -0.314253, -0.040480
13.069853, -9.452309, -2.528277, 0.402226, 0.656203, -0.317449, -0.050067
13.073841, -9.423578, -2.518700, 0.402226, 0.615723, -0.307861, -0.053263
13.077638, -9.442732, -2.557007, 0.488417, 0.559264, -0.272708, -0.061785
13.085965, -9.366117, -2.633622, 0.603339, 0.496413, -0.225836, -0.078830
13.090167, -9.327810, -2.710236, 0.708684, 0.455933, -0.185356, -0.082025
13.093835, -9.356541, -2.796427, 0.823605, 0.433563, -0.161920, -0.072438
13.097643, -9.423578, -2.853889, 0.861913, 0.438889, -0.153398, -0.064981
13.105606, -9.442732, -2.920926, 0.919373, 0.470847, -0.156594, -0.057524
13.109924, -9.414001, -2.978387, 0.976834, 0.510262, -0.165116, -0.041545
13.113588, -9.327810, -2.997540, 0.995988, 0.557133, -0.180030, -0.018109
13.117576, -9.318233, -2.997540, 1.034295, 0.592287, -0.178964, 0.001065
13.125976, -9.318233, -2.911349, 1.091756, 0.633832, -0.184291, 0.028762
13.130141, -9.251195, -2.873042, 1.149217, 0.687096, -0.191748, 0.046872
13.133744, -9.126697, -2.853889, 1.225831, 0.741424, -0.200270, 0.063916
13.137572, -9.050082, -2.815581, 1.244985, 0.820254, -0.219444, 0.068177
13.141584, -8.992621, -2.806004, 1.254562, 0.895887, -0.254598, 0.075634
13.149737, -8.925584, -2.834735, 1.369483, 0.957673, -0.289752, 0.079895
13.153674, -9.002198, -2.815581, 1.426944, 1.013067, -0.313188, 0.086286
13.157491, -9.069236, -2.834735, 1.551443, 1.057808, -0.315318, 0.088417
13.165830, -8.983045, -2.815581, 1.618480, 1.079113, -0.292948, 0.107592
13.169833, -8.877700, -2.853889, 1.733402, 1.087635, -0.252468, 0.113983
13.173495, -8.896853, -2.844312, 1.800440, 1.118528, -0.207727, 0.124636
13.177547, -8.896853, -2.834735, 1.896208, 1.166465, -0.172573, 0.139550
13.185680, -8.609550, -2.796427, 1.944092, 1.238903, -0.159790, 0.134223
13.189985, -8.504205, -2.786851, 1.896208, 1.313471, -0.172573, 0.113983
13.193450, -8.456321, -2.901772, 1.800440, 1.391235, -0.205596, 0.084156
13.197543, -8.494628, -2.959233, 1.781286, 1.438107, -0.224771, 0.037284
13.205513, -8.465898, -3.236961, 1.589750, 1.442368, -0.218379, -0.022371
13.209976, -8.743625, -3.361459, 1.522712, 1.401888, -0.186421, -0.046872
13.213440, -9.097966, -3.505111, 1.417367, 1.318797, -0.127832, -0.061785
13.221374, -9.595961, -3.677494, 1.302446, 1.204814, -0.043676, -0.038350
13.225433, -9.844957, -3.677494, 1.235408, 1.073786, 0.056459, 0.006392
13.229735, -9.921572, -3.648763, 1.206678, 0.945955, 0.143811, 0.064981
13.233598, -9.787497, -3.600879, 1.264138, 0.831972, 0.215183, 0.124636
13.241562, -9.567230, -3.447650, 1.436521, 0.757403, 0.283360, 0.178964
13.245723, -9.509769, -3.332729, 1.522712, 0.726510, 0.331297, 0.233293
13.249729, -9.337387, -3.227384, 1.580173, 0.733967, 0.379234, 0.270577
13.253566, -9.251195, -3.112462, 1.541866, 0.766990, 0.403735, 0.288687
13.261335, -9.107543, -2.786851, 1.187524, 0.819188, 0.395213, 0.313188
13.265913, -9.069236, -2.604892, 0.986411, 0.871386, 0.372843, 0.314253
13.269881, -9.021352, -2.432509, 0.814029, 0.909736, 0.332363, 0.325971
13.273346, -8.963891, -2.269703, 0.670376, 0.936367, 0.289752, 0.314253
13.281353, -8.829816, -1.877054, 0.421380, 0.949151, 0.249272, 0.306796
13.285900, -8.676587, -1.752556, 0.306458, 0.942759, 0.220510, 0.280165
13.289837, -8.523358, -1.608904, 0.287304, 0.925715, 0.209857, 0.239684
13.293302, -8.418014, -1.541866, 0.220267, 0.894822, 0.192813, 0.188552
13.301553, -8.264784, -1.369483, 0.134075, 0.866060, 0.185356, 0.122505
13.305299, -8.236053, -1.369483, 0.105345, 0.835167, 0.171508, 0.061785
13.309796, -8.236053, -1.388637, 0.086191, 0.787230, 0.166181, -0.023436
13.313461, -8.236053, -1.398214, 0.057461, 0.755273, 0.153398, -0.095874
13.321484, -8.274361, -1.580173, 0.114922, 0.711597, 0.137419, -0.166181
13.325253, -8.274361, -1.714248, 0.229843, 0.673247, 0.118244, -0.231162
13.329379, -8.341399, -1.915361, 0.306458, 0.637028, 0.109722, -0.288687
13.333446, -8.485051, -2.126051, 0.430956, 0.611462, 0.101200, -0.334493
13.341380, -8.992621, -2.509123, 0.689530, 0.608266, 0.080960, -0.328101
13.345741, -9.145850, -2.719813, 0.861913, 0.613592, 0.072438, -0.324906
13.349751, -9.356541, -2.863465, 0.986411, 0.648746, 0.053263, -0.280165
13.353413, -9.442732, -2.949656, 1.034295, 0.689226, 0.038350, -0.230097
13.361430, -9.557653, -3.045424, 1.158794, 0.739294, 0.012783, -0.166181
13.365169, -9.509769, -2.987964, 1.216254, 0.791491, 0.001065, -0.103331
13.369498, -9.481039, -2.920926, 1.158794, 0.826645, 0.004261, -0.054328
13.373165, -9.385271, -2.853889, 1.120486, 0.828776, 0.012783, -0.017044
13.381229, -9.423578, -2.700660, 0.852336, 0.818123, 0.043676, 0.014914
13.385360, -9.528923, -2.576161, 0.766145, 0.777643, 0.069242, 0.056459
13.389660, -9.567230, -2.461239, 0.689530, 0.720119, 0.095874, 0.106526
13.393320, -9.662998, -2.288857, 0.670376, 0.668986, 0.117179, 0.154463
13.401240, -9.394848, -2.011129, 0.699107, 0.617853, 0.142745, 0.196009
13.405127, -9.270349, -1.877054, 0.708684, 0.590156, 0.162985, 0.224771
13.409449, -9.088389, -1.771709, 0.746991, 0.569916, 0.171508, 0.231162
13.413112, -8.916007, -1.647211, 0.775721, 0.578439, 0.166181, 0.243946
13.421206, -8.801085, -1.455675, 0.833182, 0.597613, 0.157659, 0.238619
13.425072, -8.667010, -1.359907, 0.804452, 0.609331, 0.156594, 0.233293
13.429407, -8.494628, -1.321599, 0.766145, 0.632767, 0.145941, 0.209857
13.433267, -8.437167, -1.235408, 0.612916, 0.649811, 0.124636, 0.175769
13.441387, -8.513782, -1.130063, 0.354342, 0.635963, 0.102265, 0.136354
13.445232, -8.599973, -1.053449, 0.220267, 0.599744, 0.088417, 0.112918
13.449371, -8.667010, -1.053449, 0.143652, 0.541154, 0.075634, 0.098004
13.453237, -8.695741, -1.005565, 0.076614, 0.469782, 0.077764, 0.095874
13.461350, -8.590396, -0.976834, 0.047884, 0.389887, 0.077764, 0.084156
13.465218, -8.628703, -0.909797, 0.143652, 0.332363, 0.078830, 0.078830
13.469611, -8.599973, -0.871489, 0.229843, 0.292948, 0.080960, 0.085221
13.473014, -8.619126, -0.823605, 0.335188, 0.278034, 0.071373, 0.090547
13.481134, -8.532935, -0.670376, 0.536301, 0.303600, 0.047937, 0.099070
13.484982, -8.494628, -0.641646, 0.574608, 0.348341, 0.007457, 0.078830
13.489510, -8.513782, -0.612916, 0.651223, 0.412257, -0.058590, 0.059655
13.492974, -8.532935, -0.555455, 0.756568, 0.490022, -0.118244, 0.040480
13.501363, -8.714894, -0.526724, 0.900220, 0.555003, -0.161920, 0.024501
13.504898, -8.705317, -0.536301, 0.938527, 0.622114, -0.197074, 0.008522
13.509471, -8.686164, -0.555455, 0.986411, 0.663660, -0.221575, -0.001065
13.512931, -8.667010, -0.574608, 1.015141, 0.698813, -0.231162, -0.024501
13.521076, -8.724471, -0.622492, 1.158794, 0.713727, -0.226901, -0.028762
13.524926, -8.705317, -0.670376, 1.187524, 0.736098, -0.213053, -0.051133
13.529453, -8.772355, -0.699107, 1.197101, 0.736098, -0.184291, -0.076699
13.533093, -8.753201, -0.756568, 1.158794, 0.720119, -0.148072, -0.107592
13.541301, -8.638280, -0.928950, 1.034295, 0.682835, -0.098004, -0.142745
13.544882, -8.743625, -1.005565, 0.938527, 0.640224, -0.044741, -0.185356
13.549216, -9.011775, -1.082179, 0.814029, 0.580569, 0.017044, -0.211988
13.553090, -9.212888, -1.206678, 0.737414, 0.509196, 0.059655, -0.216249
13.561063, -9.375694, -1.350330, 0.488417, 0.441019, 0.092678, -0.208792
13.565044, -9.414001, -1.407791, 0.430956, 0.377104, 0.102265, -0.186421
13.569170, -9.385271, -1.379060, 0.277727, 0.317449, 0.099070, -0.169377
13.572837, -9.260772, -1.340753, 0.201113, 0.247141, 0.070307, -0.165116
13.581248, -9.136273, -1.206678, 0.019154, 0.165116, 0.053263, -0.172573
13.584800, -9.107543, -1.110910, 0.067038, 0.063916, 0.042611, -0.188552
13.589133, -9.040505, -1.091756, 0.134075, -0.049002, 0.057524, -0.196009
13.592794, -8.858546, -1.120486, 0.296881, -0.145941, 0.103331, -0.206661
13.601267, -8.839393, -1.273715, 0.622492, -0.221575, 0.160855, -0.208792
13.604959, -8.973468, -1.331176, 0.823605, -0.262055, 0.202400, -0.192813
13.609122, -9.059659, -1.331176, 1.063026, -0.243946, 0.207727, -0.166181
13.612753, -9.174581, -1.340753, 1.273715, -0.178964, 0.191748, -0.136354
13.621231, -9.203311, -1.331176, 1.637634, -0.071373, 0.168312, -0.107592
13.624903, -9.174581, -1.312023, 1.685518, 0.047937, 0.137419, -0.069242
13.629075, -9.241618, -1.254562, 1.685518, 0.176834, 0.104396, -0.024501
13.632740, -9.184157, -1.197101, 1.695095, 0.303600, 0.067112, 0.006392
13.641211, -8.983045, -1.034295, 1.513135, 0.420779, 0.042611, 0.047937
13.644913, -8.868123, -0.928950, 1.436521, 0.521980, 0.031958, 0.054328
13.649065, -8.762778, -0.833182, 1.292869, 0.595483, 0.017044, 0.054328
13.652711, -8.609550, -0.727837, 1.149217, 0.657268, 0.021305, 0.027697
13.660976, -8.667010, -0.718261, 0.823605, 0.713727, 0.017044, -0.002131
13.664653, -8.810662, -0.718261, 0.727837, 0.741424, -0.009587, -0.034088
13.669054, -8.896853, -0.727837, 0.622492, 0.780839, -0.038350, -0.058590
13.672841, -8.772355, -0.689530, 0.622492, 0.805340, -0.050067, -0.072438
13.681158, -8.485051, -0.689530, 0.641646, 0.818123, -0.042611, -0.106526
13.684815, -8.398860, -0.746991, 0.593762, 0.837298, -0.018109, -0.149137
13.688980, -8.475474, -0.785298, 0.469264, 0.846885, -0.005326, -0.193878
13.692819, -8.465898, -0.890643, 0.421380, 0.862864, -0.003196, -0.241815
13.700989, -8.714894, -1.110910, 0.191536, 0.891626, -0.015979, -0.262055
13.704618, -8.638280, -1.254562, 0.076614, 0.916127, -0.036219, -0.288687
13.708661, -8.705317, -1.388637, -0.019154, 0.921454, -0.046872, -0.304666
13.712807, -9.002198, -1.541866, -0.201113, 0.919323, -0.054328, -0.301470
13.720788, -9.519346, -1.733402, -0.603339, 0.899083, -0.074569, -0.275903
13.724569, -9.710882, -1.819593, -0.766145, 0.843689, -0.113983, -0.220510
13.728725, -9.682152, -1.896208, -0.928950, 0.789361, -0.151268, -0.167247
13.732564, -9.538500, -1.934515, -1.034295, 0.702009, -0.180030, -0.111853
13.741061, -9.126697, -1.896208, -1.005565, 0.610397, -0.200270, -0.068177
13.744721, -8.983045, -1.838747, -0.900220, 0.526241, -0.214118, -0.046872
13.748572, -8.944737, -1.790863, -0.746991, 0.436758, -0.246076, -0.036219
13.752533, -8.973468, -1.695095, -0.545878, 0.378169, -0.272708, -0.024501
13.761031, -8.906430, -1.666364, 0.047884, 0.350472, -0.287621, -0.021305
13.764665, -8.772355, -1.618480, 0.354342, 0.332363, -0.290817, -0.013848
13.768704, -8.590396, -1.541866, 0.708684, 0.350472, -0.279099, -0.018109
13.772707, -8.590396, -1.599327, 1.063026, 0.381365, -0.246076, -0.030893
13.780979, -9.030929, -1.695095, 1.532289, 0.456998, -0.210922, -0.033023
13.784649, -9.069236, -1.714248, 1.637634, 0.552872, -0.192813, -0.007457
13.788692, -9.145850, -1.742979, 1.675941, 0.657268, -0.178964, 0.024501
13.792670, -9.165004, -1.752556, 1.675941, 0.766990, -0.162985, 0.066046
13.800968, -9.232041, -1.675941, 1.513135, 0.871386, -0.144876, 0.119310
13.804580, -9.538500, -1.618480, 1.292869, 0.971521, -0.138484, 0.168312
13.808429, -9.758766, -1.599327, 0.995988, 1.057808, -0.149137, 0.237554
13.812626, -9.758766, -1.532289, 0.718261, 1.128115, -0.184291, 0.307861
13.820927, -9.289502, -1.369483, 0.143652, 1.153681, -0.224771, 0.379234
13.824413, -9.155427, -1.197101, -0.105345, 1.160073, -0.256729, 0.427171
13.828585, -9.107543, -1.015141, -0.277727, 1.108940, -0.279099, 0.460194
13.832590, -9.059659, -0.804452, -0.440533, 1.038633, -0.307861, 0.491087
13.840989, -8.810662, -0.497994, -0.603339, 0.948085, -0.319579, 0.506001
13.844574, -8.599973, -0.335188, -0.545878, 0.860734, -0.333428, 0.521980
13.848575, -8.350976, -0.191536, -0.411803, 0.787230, -0.336624, 0.521980
13.852524, -8.159439, -0.038307, -0.306458, 0.731837, -0.373908, 0.501740
13.860848, -8.188169, 0.220267, -0.076614, 0.696683, -0.423975, 0.465521
13.864318, -8.245630, 0.316035, 0.086191, 0.684965, -0.484695, 0.425041
13.868376, -8.226477, 0.383072, 0.287304, 0.670051, -0.541154, 0.381365
13.872534, -8.245630, 0.344765, 0.584185, 0.656203, -0.586961, 0.345146
13.880980, -8.542512, 0.316035, 1.091756, 0.639159, -0.623180, 0.308927
13.884389, -8.762778, 0.402226, 1.446098, 0.609331, -0.614658, 0.281230
13.888490, -8.705317, 0.392649, 1.905785, 0.569916, -0.568851, 0.276969
13.892260, -8.628703, 0.507571, 2.212242, 0.556068, -0.490022, 0.282295
13.900769, -8.370130, 1.015141, 2.624045, 0.548611, -0.389887, 0.268447
13.904520, -7.920019, 1.177947, 2.997540, 0.559264, -0.264186, 0.230097
13.908456, -8.236053, 1.216254, 3.246537, 0.602940, -0.111853, 0.155529
13.912472, -8.820239, 1.110910, 3.131616, 0.699879, -0.014914, 0.123571
13.920797, -8.944737, 0.814029, 2.643199, 0.833037, 0.010653, 0.121440
13.924337, -8.896853, 0.737414, 2.346318, 0.973652, -0.012783, 0.141680
13.928406, -9.021352, 0.699107, 2.145205, 1.082309, -0.060720, 0.161920
13.932244, -9.088389, 0.670376, 1.953669, 1.185639, -0.106526, 0.192813
13.940880, -9.136273, 0.641646, 1.532289, 1.250620, -0.133158, 0.215183
13.944290, -8.963891, 0.593762, 1.388637, 1.299623, -0.134223, 0.240750
13.948396, -8.887277, 0.603339, 1.206678, 1.324124, -0.134223, 0.266316
13.952289, -8.772355, 0.660800, 1.072602, 1.350755, -0.131028, 0.292948
13.960850, -8.647857, 0.823605, 0.852336, 1.391235, -0.134223, 0.300405
13.964357, -8.753201, 0.976834, 0.775721, 1.429585, -0.180030, 0.296144
13.968351, -8.705317, 1.015141, 0.775721, 1.487109, -0.223706, 0.295078
13.972151, -8.762778, 1.168370, 0.708684, 1.536111, -0.263120, 0.291882
13.980316, -8.418014, 1.292869, 0.565032, 1.585114, -0.301470, 0.262055
13.984214, -7.996634, 1.465251, 0.507571, 1.608549, -0.334493, 0.236489
13.988222, -7.086837, 1.742979, 0.555455, 1.585114, -0.335558, 0.170442
13.992176, -6.876147, 1.695095, 0.823605, 1.575526, -0.266316, 0.018109
14.000796, -8.820239, 1.197101, 0.785298, 1.602158, -0.312122, -0.076699
14.004182, -8.906430, 1.139640, 0.756568, 1.634116, -0.417584, -0.117179
14.008078, -8.772355, 1.082179, 0.938527, 1.610680, -0.452737, -0.135289
14.012182, -8.848969, 0.938527, 1.359907, 1.542503, -0.367516, -0.147006
14.020549, -9.442732, 0.545878, 1.790863, 1.507349, -0.238619, -0.137419
14.024063, -9.452309, 0.335188, 1.905785, 1.496696, -0.129962, -0.098004
14.028256, -9.021352, 0.057461, 2.001553, 1.515871, -0.049002, -0.063916
14.032152, -8.274361, -0.019154, 1.905785, 1.548895, 0.026632, -0.057524
14.040518, -7.910442, -0.181959, 1.168370, 1.581918, 0.054328, -0.103331
14.044048, -8.877700, -0.248997, 0.727837, 1.596831, 0.021305, -0.111853
14.048204, -9.662998, -0.325611, 0.373495, 1.572330, -0.057524, -0.056459
14.052170, -10.103531, -0.335188, 0.153229, 1.519067, -0.135289, 0.037284
14.060511, -10.266336, -0.287304, 0.287304, 1.429585, -0.171508, 0.173638
14.064249, -9.787497, -0.181959, 0.335188, 1.333711, -0.160855, 0.303600
14.067951, -9.557653, -0.019154, 0.517148, 1.244229, -0.144876, 0.382430
14.076114, -9.461885, 0.383072, 1.015141, 1.190966, -0.123571, 0.464455
14.080667, -9.375694, 0.708684, 1.455675, 1.164334, -0.120375, 0.545415
14.084162, -9.414001, 1.063026, 1.924938, 1.212271, -0.148072, 0.614658
14.087935, -9.481039, 1.570596, 2.288857, 1.306014, -0.172573, 0.654072
14.091930, -9.327810, 1.924938, 2.738967, 1.444499, -0.167247, 0.674312
14.099987, -7.977480, 2.327164, 3.189077, 1.597897, -0.095874, 0.656203
14.104103, -7.010222, 2.336741, 2.949656, 1.768339, 0.014914, 0.567786
14.107946, -6.655881, 2.279280, 2.413355, 1.927063, 0.074569, 0.453803
14.116045, -6.866570, 2.020706, 1.005565, 2.076200, 0.055394, 0.343015
14.120424, -7.201759, 1.819593, 0.172383, 2.192314, -0.052198, 0.256729
14.124033, -7.584831, 1.656788, -0.574608, 2.262622, -0.221575, 0.207727
14.128072, -7.996634, 1.522712, -1.197101, 2.263687, -0.455933, 0.186421
14.136055, -8.753201, 1.283292, -1.551443, 2.149704, -0.689226, 0.185356
14.140409, -8.513782, 1.168370, -1.436521, 1.937716, -0.850081, 0.199204
14.143839, -8.379706, 1.082179, -1.206678, 1.636246, -0.921454, 0.185356
14.148044, -8.609550, 1.120486, -0.737414, 1.251686, -0.900148, 0.182160
14.156072, -9.050082, 1.446098, 0.794875, 0.877778, -0.805340, 0.213053
14.160386, -9.165004, 1.762132, 1.896208, 0.559264, -0.655138, 0.258859
14.164058, -9.270349, 2.154782, 2.892196, 0.356864, -0.481500, 0.306796
14.168013, -9.165004, 2.509123, 3.974375, 0.282295, -0.313188, 0.337689
14.175982, -9.710882, 3.035848, 5.679047, 0.358994, -0.169377, 0.340885
14.180337, -9.672575, 3.122039, 6.186617, 0.566721, -0.086286, 0.365386
14.183790, -9.653421, 3.275268, 6.359000, 0.837298, -0.006392, 0.385626
14.187789, -9.366117, 3.342306, 6.311116, 1.111071, 0.071373, 0.396278
14.195976, -9.107543, 3.696647, 5.832275, 1.350755, 0.144876, 0.387756
14.200244, -9.107543, 3.869030, 5.468357, 1.545699, 0.234358, 0.354733
14.203902, -8.734048, 3.849876, 5.094861, 1.675661, 0.369647, 0.297209
14.207943, -7.584831, 3.428497, 4.568137, 1.766208, 0.568851, 0.202400
14.215961, -6.253655, 2.384625, 2.394202, 1.846103, 0.707336, 0.101200
14.220283, -6.991069, 2.011129, 1.034295, 1.938781, 0.678573, -0.014914
14.223701, -8.130709, 1.742979, -0.459687, 1.961152, 0.474043, -0.080960
